"","SN","number.leaves","Learning.Rate","number.iteration","maximum.bin","maximum.depth","acu","precision","recall","fscore","corr","training.error","test.error"
"1158",1157,341,0.07,80,25,9,0.833280205173215,0.585664854829669,0.538321678321678,0.556884969581452,0.565651461476967,0.00281109484746691,0.209912421503196
"1159",1158,683,0.07,80,25,10,0.830852371115412,0.621779307024624,0.525734265734266,0.56271461038085,0.566776364138631,0.00206150465619943,0.200875784968038
"1160",1159,21,0.07,80,26,5,0.831901454209715,0.578289604507461,0.599207459207459,0.58248947537331,0.571986836967138,0.0253012655855689,0.209879827020175
"1161",1160,43,0.07,80,26,6,0.84598861034209,0.578372929374186,0.608205128205128,0.586275461232467,0.595950542871245,0.0101195586284002,0.209130679289201
"1162",1161,85,0.07,80,26,7,0.832985541952588,0.567148148148148,0.586946386946387,0.573809642117717,0.573447150219928,0.00543439890288201,0.213622476449383
"1163",1162,171,0.07,80,26,8,0.829470439581272,0.563988399660041,0.617435897435897,0.583683941588704,0.565055551128649,0.00393504268411389,0.212890245906566
"1164",1163,341,0.07,80,26,9,0.831624350724395,0.60395835774835,0.535710955710956,0.559073548995636,0.560487456516992,0.00262400542465975,0.200905143119412
"1165",1164,683,0.07,80,26,10,0.828413750674723,0.606326598627378,0.504475524475524,0.548556431320293,0.563543814830593,0.00243621199835726,0.203142688181127
"1166",1165,21,0.07,80,27,5,0.829472493747653,0.567528845577626,0.575151515151515,0.567842093257936,0.573815992849603,0.0286718686927189,0.213638027653403
"1167",1166,43,0.07,80,27,6,0.818223116226663,0.529948294909486,0.55981351981352,0.541952842436204,0.549938409050404,0.00937049495798821,0.230867795011594
"1168",1167,85,0.07,80,27,7,0.837756027037836,0.589798600504631,0.608438228438228,0.594548051818754,0.568803628112481,0.00599672548151584,0.203136572775222
"1169",1168,171,0.07,80,27,8,0.830544599810153,0.58048497979698,0.565827505827506,0.568900455690492,0.57369298812685,0.00431045205407903,0.210651545012119
"1170",1169,341,0.07,80,27,9,0.821496572160086,0.565243127162781,0.514125874125874,0.533379081754408,0.556426412185153,0.0029983607650699,0.219630537016699
"1171",1170,683,0.07,80,27,10,0.842697602710903,0.645437807075008,0.535477855477855,0.579338760701033,0.587227538845242,0.00243656432938626,0.187424602929427
"1172",1171,21,0.07,80,28,5,0.831558547358754,0.55330088764515,0.626853146853147,0.586275661632631,0.573845487291,0.0254902994146623,0.217377398720682
"1173",1172,43,0.07,80,28,6,0.826471136206617,0.563098105426525,0.565920745920746,0.560590918158243,0.559841182441575,0.0112445548968195,0.216648362479232
"1174",1173,85,0.07,80,28,7,0.836121935959382,0.577509325016599,0.587179487179487,0.581064985123654,0.586669180296855,0.00581033578154665,0.208423750975628
"1175",1174,171,0.07,80,28,8,0.834148101377302,0.601184399124903,0.565687645687646,0.581332288309747,0.575479188834593,0.00393556788784404,0.200140801441807
"1176",1175,341,0.07,80,28,9,0.834538250610365,0.579018751233881,0.553193473193473,0.561635636842656,0.57348064954882,0.00299888893233207,0.208463070303631
"1177",1176,683,0.07,80,28,10,0.827205565562297,0.596606920117816,0.526107226107226,0.55770147418651,0.565099392140532,0.00281091934051508,0.204671791839148
"1178",1177,21,0.07,80,29,5,0.83368546039449,0.552303941737906,0.654358974358974,0.592082566132909,0.581909845193019,0.0294232139535047,0.218123961589367
"1179",1178,43,0.07,80,29,6,0.836481133762056,0.559408864599623,0.614545454545455,0.585454245793707,0.576360639856797,0.011432703617683,0.212901425961348
"1180",1179,85,0.07,80,29,7,0.828919038861406,0.544615554355536,0.59025641025641,0.562652405460272,0.562671646446415,0.00506039358853151,0.223357593211605
"1181",1180,171,0.07,80,29,8,0.831085811221765,0.594844731056697,0.535104895104895,0.554097518571203,0.568367805209657,0.00337271808116807,0.205405136184415
"1182",1181,341,0.07,80,29,9,0.840012237733532,0.590720061989644,0.581165501165501,0.579502928251591,0.580188555954162,0.00262382892986391,0.205389879192363
"1183",1182,683,0.07,80,29,10,0.834528891465496,0.611394980247439,0.522377622377622,0.551955916281576,0.573270102477545,0.00262365408147475,0.202383537243242
"1184",1183,21,0.07,80,30,5,0.840807025593489,0.543753158500131,0.615104895104895,0.570672813430409,0.582245672030175,0.0279240414737218,0.225655262590486
"1185",1184,43,0.07,80,30,6,0.827917882488593,0.56807028943477,0.587226107226107,0.574542968311047,0.568434914730499,0.0104954912264075,0.214401171467996
"1186",1185,85,0.07,80,30,7,0.826848427667107,0.552716137218951,0.565827505827506,0.557210401147409,0.564295906958637,0.00637142887229763,0.219630537016699
"1187",1186,171,0.07,80,30,8,0.834023204846317,0.606040131775329,0.538088578088578,0.566350826874082,0.582027346792778,0.00318580317746874,0.201715991303094
"1188",1187,341,0.07,80,30,9,0.83518027348085,0.590201182330215,0.565501165501165,0.573370167016529,0.575086144708247,0.00262382892986391,0.206147390949283
"1189",1188,683,0.07,80,30,10,0.827849999695722,0.581768627957055,0.538228438228438,0.55142574503035,0.553639519022342,0.0022487712323651,0.210668273064012
"1190",1189,21,0.07,80,31,5,0.833011069189583,0.551204368298117,0.580932400932401,0.563104450141571,0.570397134865307,0.0266122946129896,0.219636169074371
"1191",1190,43,0.07,80,31,6,0.836386411316218,0.580133933439611,0.608904428904429,0.59146697135929,0.585060669901952,0.0110571170943593,0.20466445755509
"1192",1191,85,0.07,80,31,7,0.824824995702785,0.544672279624488,0.55990675990676,0.550839875771651,0.549668875743214,0.00599672383510916,0.223354735152488
"1193",1192,171,0.07,80,31,8,0.817777815669053,0.550782705723472,0.559440559440559,0.553164388491255,0.55173257683093,0.00299871276681757,0.221082431048273
"1194",1193,341,0.07,80,31,9,0.834711352880409,0.585719579877584,0.568391608391608,0.575088011054968,0.572881656673629,0.00262347956236693,0.204690831556503
"1195",1194,683,0.07,80,31,10,0.832255714664463,0.62075641025641,0.534965034965035,0.562122939969136,0.569563502840364,0.00262365342291208,0.198645490129819
"1196",1195,21,0.07,80,32,5,0.831341289123172,0.538715417373954,0.638787878787879,0.584013703663339,0.566238932600008,0.0277395984850082,0.222668611828078
"1197",1196,43,0.07,80,32,6,0.83511991038369,0.555126265487503,0.608251748251748,0.579524559647086,0.575159435963199,0.0123672801118677,0.216704073616878
"1198",1197,85,0.07,80,32,7,0.835542392356342,0.58948349291362,0.5597668997669,0.569298647651567,0.581721989063991,0.00637090432713015,0.205396646067626
"1199",1198,171,0.07,80,32,8,0.84006398113979,0.624702682937977,0.572121212121212,0.589893856275536,0.581277595635786,0.00356068635585973,0.195661676411387
"1200",1199,341,0.07,80,32,9,0.830563501815164,0.577430746092718,0.550675990675991,0.562442313822388,0.561682547444295,0.00299801139757292,0.20912916619908
"1201",1200,683,0.07,80,32,10,0.839224271451255,0.620956609437622,0.541445221445221,0.569819832583415,0.585294060130307,0.00281092032835908,0.200111233139027
"1202",1201,21,0.07,80,33,5,0.832579923893652,0.545833883009131,0.645174825174825,0.5906564548016,0.576752924184023,0.0273604902978012,0.219682423398762
"1203",1202,43,0.07,80,33,6,0.83871913253323,0.582008390078441,0.614545454545455,0.595721637866537,0.581129452398436,0.0125573468965106,0.203908648024556
"1204",1203,85,0.07,80,33,7,0.831802911634447,0.557876624541689,0.624009324009324,0.587130092659085,0.576013212621494,0.00524800887363149,0.213638027653403
"1205",1204,171,0.07,80,33,8,0.836550679178136,0.626508345990951,0.578041958041958,0.598878240996395,0.578628051391173,0.00356050953178255,0.19038889358227
"1206",1205,341,0.07,80,33,9,0.826604141470404,0.593691317911563,0.516456876456876,0.542551710213942,0.562591402604667,0.00299801040972891,0.20765228516537
"1207",1206,683,0.07,80,33,10,0.837350079439632,0.608434356798553,0.568438228438228,0.582589442732278,0.569315645365554,0.00262347791596025,0.20012390526879
"1208",1207,21,0.07,80,34,5,0.837412935323383,0.568770410875674,0.636130536130536,0.597462484267979,0.581540498806821,0.0264238182571973,0.210649758725171
"1209",1208,43,0.07,80,34,6,0.839408014280188,0.553582427139296,0.620559440559441,0.583163262810322,0.586494276603847,0.00937084663045454,0.215928593914772
"1210",1209,85,0.07,80,34,7,0.831996228325473,0.552144478844169,0.531981351981352,0.538625860728533,0.56506590442318,0.00562236520188565,0.221123032299851
"1211",1210,171,0.07,80,34,8,0.837049288166475,0.617601670197415,0.550629370629371,0.578475290631867,0.568530616292222,0.00374777676651089,0.196410592975815
"1212",1211,341,0.07,80,34,9,0.833898773344613,0.606045751633987,0.547459207459208,0.563273974087928,0.568836594632827,0.00299836175291391,0.208311572155275
"1213",1212,683,0.07,80,34,10,0.832098573806864,0.583666343647057,0.553752913752914,0.565934866304881,0.568803320193897,0.00224894608075426,0.206124862718594
"1214",1213,21,0.07,80,35,5,0.830456678274027,0.571836024775367,0.611701631701632,0.588887666502512,0.574513477741223,0.0249253217919962,0.211399284728676
"1215",1214,43,0.07,80,35,6,0.831753789615471,0.559239223218096,0.566107226107226,0.559324190602803,0.574689229202734,0.0116183886555942,0.217345287585894
"1216",1215,85,0.07,80,35,7,0.82247524063543,0.551408562662247,0.574965034965035,0.559888366464785,0.56298321732022,0.00599707682470083,0.221080686791606
"1217",1216,171,0.07,80,35,8,0.834079311490276,0.595050194442549,0.523030303030303,0.553670028473708,0.576115506486329,0.0035605108489079,0.206903179464677
"1218",1217,341,0.07,80,35,9,0.839964185856014,0.640743310437337,0.547552447552448,0.58529258800032,0.587608435622486,0.00318562767051691,0.18661654975944
"1219",1218,683,0.07,80,35,10,0.836150841260934,0.613149431749947,0.535104895104895,0.56917472497869,0.5755964998559,0.0022491225755501,0.198663584165848
"1220",1219,21,0.07,80,36,5,0.836814513827961,0.571790071297507,0.626620046620047,0.590163389659999,0.577368784417386,0.0282985756138971,0.209924589269585
"1221",1220,43,0.07,80,36,6,0.833307369772569,0.56211574574898,0.584335664335664,0.567278130331086,0.56651600392666,0.0108696720477098,0.211427445017037
"1222",1221,85,0.07,80,36,7,0.829967681039057,0.547583947583948,0.581165501165501,0.562610781674024,0.562881422935308,0.00580910657432116,0.219612211814124
"1223",1222,171,0.07,80,36,8,0.834148964839079,0.577287661287661,0.56,0.566134265811074,0.56792398112269,0.0033732449313049,0.20840422791004
"1224",1223,341,0.07,80,36,9,0.823858082708386,0.554393012445644,0.504382284382284,0.526031763437323,0.558716350958124,0.0022491225755501,0.221146821438974
"1225",1224,683,0.07,80,36,10,0.830886232136417,0.571489050661561,0.52018648018648,0.543382678982621,0.564616753755233,0.00281162268544774,0.212867780721298
"1226",1225,21,0.07,80,37,5,0.834971413329622,0.553416331994645,0.627132867132867,0.585695830500924,0.580798284984681,0.0292343783517753,0.217395702908117
"1227",1226,43,0.07,80,37,6,0.834371138606398,0.565044926646458,0.593053613053613,0.576454372043918,0.569748283989904,0.0114314698005188,0.212894596040663
"1228",1227,85,0.07,80,37,7,0.82865027834586,0.571952676014751,0.562703962703963,0.563380510982386,0.571811824871915,0.00449754411113688,0.210660980810235
"1229",1228,171,0.07,80,37,8,0.835364781024601,0.600560479149255,0.565547785547786,0.576995922880423,0.580610064845171,0.00431062953671888,0.201610369206599
"1230",1229,341,0.07,80,37,9,0.820023908246163,0.537608486017358,0.547599067599068,0.54224920628048,0.54190431453804,0.00281092032835908,0.22635374281755
"1231",1230,683,0.07,80,37,10,0.834561816686835,0.585921359121599,0.532167832167832,0.554901391740771,0.570217026681001,0.00262365342291208,0.207639886232435
"1232",1231,21,0.07,80,38,5,0.842210961624291,0.554555406279544,0.62037296037296,0.579454649457817,0.58229713703851,0.0251140019729352,0.218899441291473
"1233",1232,43,0.07,80,38,6,0.835288373843125,0.57759261423902,0.605314685314685,0.586857260799056,0.569767921019736,0.011993798684122,0.208446237176036
"1234",1233,85,0.07,80,38,7,0.823126448121276,0.554193759070231,0.562517482517483,0.556162464985994,0.560001094767963,0.00468515807911151,0.219655881276224
"1235",1234,171,0.07,80,38,8,0.837811765103032,0.599502089869435,0.575011655011655,0.585277106723891,0.567392360014768,0.00337324460202356,0.199395793693524
"1236",1235,341,0.07,80,38,9,0.837022471477917,0.585744260884926,0.550582750582751,0.562119528821885,0.569553093119607,0.00243603649140542,0.207645518290107
"1237",1236,683,0.07,80,38,10,0.828380811674738,0.59627737298933,0.51986013986014,0.541964312490628,0.563144044950705,0.00224894706859827,0.21360831224464
"1238",1237,21,0.07,80,39,5,0.83252742495834,0.554270707300741,0.605547785547786,0.577717360146273,0.581857304140528,0.0262356652556764,0.215894801568738
"1239",1238,43,0.07,80,39,6,0.836630549392482,0.573072778764982,0.571981351981352,0.57025966590531,0.580252807837099,0.0127419828440868,0.209896618117489
"1240",1239,85,0.07,80,39,7,0.833632980978925,0.570003669792959,0.562703962703963,0.565233337087881,0.569361604802492,0.00581016093315749,0.21064860289244
"1241",1240,171,0.07,80,39,8,0.831356668387849,0.587847264303389,0.556317016317016,0.567461053361053,0.574171721765442,0.00337324460202356,0.20839277465843
"1242",1241,341,0.07,80,39,9,0.847036599182306,0.595631065234686,0.593100233100233,0.593045010242555,0.587147778913355,0.00281091966979641,0.200936077406328
"1243",1242,683,0.07,80,39,10,0.828122442554244,0.59340502302616,0.529230769230769,0.555867952660297,0.556016674060538,0.00262365342291208,0.207656782405452
"1244",1243,21,0.07,80,40,5,0.837870377164008,0.55500687994496,0.638881118881119,0.593279596316231,0.581921177675168,0.0241759071076805,0.214375827208471
"1245",1244,43,0.07,80,40,6,0.826369086966102,0.561416369026619,0.569137529137529,0.559153300660966,0.561788241378393,0.0123681530366881,0.217395955089804
"1246",1245,85,0.07,80,40,7,0.837808346850759,0.60268967473133,0.59044289044289,0.592334483594789,0.570663689456862,0.005435452932437,0.197925637504797
"1247",1246,171,0.07,80,40,8,0.830679744208634,0.595383732781422,0.581538461538462,0.584771267156367,0.563265676507363,0.0041238894814087,0.200874103756793
"1248",1247,341,0.07,80,40,9,0.833651044783009,0.60655303030303,0.544475524475524,0.572491624612434,0.577038869471029,0.00224929808250193,0.199381776594765
"1249",1248,683,0.07,80,40,10,0.836036670257152,0.605076203307596,0.532121212121212,0.563989261189859,0.575748221297188,0.0022491225755501,0.200150342315625
"1250",1249,21,0.07,90,25,5,0.832456793325716,0.560138838416182,0.578648018648019,0.564905069297993,0.57992833619486,0.0224898190656356,0.21359721625042
"1251",1250,43,0.07,90,25,6,0.825563544873431,0.535279505757546,0.59020979020979,0.555686381458406,0.564511217316012,0.00674719156113579,0.227905290645699
"1252",1251,85,0.07,90,25,7,0.836886229380688,0.612699863162048,0.562424242424242,0.58451876582777,0.573699182630727,0.00393574504120255,0.194912507665273
"1253",1252,171,0.07,90,25,8,0.835092586181695,0.572487199713027,0.574685314685315,0.570278676855812,0.571528654687582,0.00299818591668075,0.210631853825407
"1254",1253,341,0.07,90,25,9,0.837622243280585,0.604392096755592,0.541258741258741,0.569753952020533,0.572351386040966,0.00243638849315309,0.200877024861332
"1255",1254,683,0.07,90,25,10,0.83240656671867,0.616575325782487,0.494731934731935,0.540792698722675,0.568368537532491,0.00168662246565245,0.200952658352236
"1256",1255,21,0.07,90,26,5,0.836072943689317,0.555547608364715,0.611608391608392,0.578915432790727,0.579229209273465,0.0211763177939478,0.218121145560531
"1257",1256,43,0.07,90,26,6,0.836961099094984,0.592868666852677,0.599440559440559,0.590765455202075,0.579740489699226,0.0091828747336682,0.205440567711413
"1258",1257,85,0.07,90,26,7,0.831457981619057,0.605330191889548,0.535104895104895,0.562290134953866,0.573155497592624,0.00449806766846035,0.200895497169891
"1259",1258,171,0.07,90,26,8,0.833754037860732,0.612957793286806,0.522750582750583,0.563422326931772,0.568004181676956,0.0024356858067831,0.198671990222075
"1260",1259,341,0.07,90,26,9,0.834997968223918,0.592525477778705,0.504988344988345,0.540415774565982,0.570855110470122,0.00187423939715911,0.206137324696951
"1261",1260,683,0.07,90,26,10,0.83054356641175,0.616462754626914,0.556643356643357,0.580888536650473,0.564429385485949,0.00206168115099527,0.19637118958725
"1262",1261,21,0.07,90,27,5,0.830636130203147,0.561731321272455,0.584242424242424,0.570119352088662,0.572626883348194,0.0198644095853612,0.216627137187258
